[[EntryType]],[[Speaker]],[[*English*]],[[*Japanese*]],[[*MT*]],[[メモ]],[[管理用メモ]],[[*FileID*]],[[*Key*]],[[No]],[[SpeakerType]],14.89%
Dialogs,hero_shieldguard_name,"Perhaps you were wrong in your assessment of “no magic”, your highness? This certainly looks like it, just like all the statues and obelisks we’ve encountered.",,おそらく、あなたは「魔法」、殿下のご評価に間違っていましたか？これは確かにちょうど私たちが出会ったすべての彫像やオベリスクのように、それのように見えます。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_1,3695,,
Dialogs,hero_mystic_name,"Do not presume to tell me my business, Shieldguard. There be not an ounce of magic here.",,私に私のビジネス、Shieldguardを伝えるために想定しないでください。ここでは魔法のないオンスがあること。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_2,3696,,
Dialogs,hero_marksman_name,"Hush, be quiet. It speaks again.",,ハッシュは、静かに。それは再び話します。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_3,3697,,
Dialogs,npc_voice_from_machine,Voice files loaded. Launching first voice file:,,音声ファイルが読み込ま。最初の音声ファイルを起動します：,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_4,3698,1,
Dialogs,npc_voice_from_machine,"First log, Proteus, 23rd of Elidras Prime: My studies on the nature of the shades finally allows me to glimpse into their nature: enough to come up with a way of making them incapable of any further destruction.",,最初のログは、プロテウス、Elidras首相の23日：彼らはそれ以上破壊することができない作る方法を考え出すのに十分な：色合いの性質に関する私の研究では、最終的には私が彼らの本質を垣間見ることができます。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_5,3699,1,
Dialogs,npc_voice_from_machine,"Constructing the trap will require much of my own energy and the aid of additional elemental forces. For this reason, multiple traps won’t be possible. I can only hope the elementals will help me complete the task.",,トラップを構築することは、私自身のエネルギーと追加元素軍の援助の多くを必要とします。このため、複数のトラップはできません。私は唯一のエレメンタルは私がタスクの実行に役立つことを願っていますすることができます。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_6,3700,1,
Dialogs,npc_voice_from_machine,Voice file ended. Loading next file…,,音声ファイルが終了しました。次のファイルを読み込んでいます...,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_7,3701,1,
Dialogs,hero_shieldguard_name,"So this is indeed a prison. And this shade inside, could this be one of the very creatures our ancestors fought in the Great War?",,だから、これは確かに刑務所です。そして、このシェードの内側には、これは私たちの祖先が一次世界大戦で戦った非常に生き物の一つだろうか？,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_8,3702,,
Dialogs,hero_runelord_name,The prison does nae seem to be working though. Why huz it not escaped?,,刑務所にはかかわらず、働いているように見えるNAEありません。なぜhuzそれがエスケープされませんか？,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_9,3703,,
Dialogs,hero_mystic_name,It lies dormant. The barrier must keep it in this state. Perhaps the logs will tell us more.,,それは休止状態にあります。障壁は、この状態でそれを維持する必要があります。おそらく、ログはより多くの私たちに教えてくれます。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_10,3704,,
Dialogs,npc_voice_from_machine,"Second log, Proteus, 30th of Elidras Prime: Elementals of earth, water, fire and air agreed to help me, offering a portion of their core essence. They were reluctant at first, since the exchange weakened them significantly.",,第二に、ログ、プロテウス、Elidras首相の30日：土、水、火、風のエレメンタルは、自社のコアエッセンスの部分を提供し、私を助けることに合意しました。為替が大幅にそれらを弱体化するので彼らは、最初は消極的でした。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_11,3705,1,
Dialogs,npc_voice_from_machine,"They equated the sacrifice to a human permanently losing the function of an arm or a leg. Yet, when I presented the nature of my experiment and hope I hold for it, they recognized its importance.",,彼らは永久に腕や脚の機能を失って人間に犠牲を同一視。私は私の実験の性質を提示し、私はそれを保持ご希望の場合しかし、彼らはその重要性を認識しました。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_31,3706,1,
Dialogs,npc_voice_from_machine,They understood as well as I do: such extreme times require extreme sacrifices… from us all.,,このような極端な時間が極端な犠牲を必要と...私たちのすべてから：彼らは、私がそうであるようにも理解していました。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_28,3707,1,
Dialogs,npc_voice_from_machine,"According to my calculations, the trap I have devised should be strong enough to hold and pacify a single shade creature. Soon I will know if my calculations are correct. I depart today with a mission to catch one and bring it here for further study.",,私の計算によると、私が考案したトラップは、単一のシェードクリーチャーを保持し、なだめるために強力な十分なはずです。私の計算が正しければすぐに私は知っているだろう。私は1つをキャッチし、さらなる研究のためにここでそれを持って来るために使命と今日を出発します。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_12,3708,1,
Dialogs,npc_voice_from_machine,Voice file ended. Loading next file…,,音声ファイルが終了しました。次のファイルを読み込んでいます...,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_13,3709,1,
Dialogs,hero_mystic_name,A trap powered by elemental forces? What an insightful idea.,,元素の力を動力トラップ？どのような洞察に満ちたアイデア。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_14,3710,,
Dialogs,hero_druid_name,"Yes, this Proteus magus clearly held a superior understanding of magic.",,はい、このプロテウス魔術師は明らかに魔法の優れた理解を開催しました。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_15,3711,,
Dialogs,npc_voice_from_machine,"Third log, Proteus, 15th of Elidras Ebb. After nearly two months I have successfully captured and imprisoned one of the shades. The prison works, but keeping the creature in a dormant stage consumes an enormous amount of energy - far more than my initial calculations predicted.",,第三に、ログ、プロテウス、Elidras Ebb氏の15日。約2ヶ月後、私は成功した色合いのものを捕獲し、投獄しています。より多くの私の最初の計算が予想よりもはるかに - 刑務所の作品は、しかし、休眠期にクリーチャーを維持することは、エネルギーの膨大な量を消費します。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_17,3712,1,
Dialogs,npc_voice_from_machine,"Even more disheartening is the creature’s ability to absorb energy over time - clearly the shades were constructed with this purpose alone. At first, the elemental energies of the trap worked as expected weakening the shade, but with each passing day, the elemental energies grows weaker while the shade grows stronger.",,明確な色合いが単独でこの目的で建設された - さらにがっかりするものは、時間をかけてエネルギーを吸収するクリーチャーの能力があります。日陰を弱める予想通り最初に、トラップの元素のエネルギーが働いたが、日陰は強くなる一方、日を追うごとに、元素のエネルギーが弱い成長します。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_18,3713,1,
Dialogs,npc_voice_from_machine,"I believe, given enough time, that these creatures are capable of devouring any form of energy put against them. At this rate, it will not be long before it has the strength to free itself from my prison. I have thus decided to stop the experiments for the time being. I can not continue my research unless I find a better way of containing the shade, but for now I must prepare for its inevitable escape.",,私は、これらの生き物は、それらに対して置くエネルギーの任意のフォームをむさぼり可能であることを、十分な時間を与えられた、と信じています。それは私の刑務所から自身を解放する力を持って前にこのレートでは、それは長くはありません。私は、このように当面の実験を中止することを決定しました。私は日陰を含むのより良い方法を見つけない限り、私は私の研究を続けることはできませんが、今の私は、その必然的な脱出のために準備する必要があります。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_27,3714,1,
Dialogs,npc_voice_from_machine,This and this alone is my top priority. Under no circumstances can I let this single creature free upon Artara.,,これとこれだけでは私の最優先事項です。いかなる状況においても、私はArtara時に無料この単一のクリーチャーをさせることができます。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_29,3715,1,
Dialogs,npc_voice_from_machine,"But I am at the disadvantage, as so much is unknown and time is not my ally. My only certainty right now, is that if the creature ever wakes from its dormant stage, recharged elemental essences should hold enough power to weaken and subdue it again. At least then, the creature’s effort towards freedom from the prison, would start anew.",,しかし、私はそんなに知られておらず、時間が私の味方ではない、不利な立場にいます。私の唯一の確実性は今、クリーチャーは、これまでその休眠段階から復帰した場合、再充電元素のエッセンスが弱体化し、再びそれを征服するのに十分な電力を保持すべきであるということです。その後、少なくとも、刑務所からの解放に向けたクリーチャーの努力、新たに開始します。,,,quests,d_OPG0zHAnEU2s_CecyD2rFg_p_19,3716,1,
